class,probs,preds
0,0.006031841,0
1,0.97483087,1
1,0.9996904,1
0,0.006359428,0
1,0.9810934,1
0,0.0034332275,0
0,2.104044e-05,0
1,0.9975001,1
0,0.01103729,0
0,0.0051392615,0
0,0.008203477,0
0,0.0046280622,0
1,0.9988154,1
0,0.005155295,0
1,0.9995352,1
1,0.98109716,1
1,0.99471796,1
1,0.9947206,1
0,0.004252106,0
1,0.9999863,1
1,0.99850297,1
0,0.006203741,0
1,0.9999851,1
1,0.9936711,1
1,0.9999978,1
1,0.92419875,1
0,0.0013228357,0
0,0.0039619207,0
0,0.007038504,0
0,0.10067439,0
1,0.9999963,1
0,0.004885316,0
0,0.005154103,0
0,0.009967893,0
0,8.955598e-05,0
0,0.0003259778,0
1,0.9999053,1
0,0.0034335852,0
0,0.024757385,0
0,8.389354e-05,0
0,0.02026108,0
1,0.9914223,1
0,0.009141892,0
0,0.010525018,0
1,0.97482574,1
0,0.0016826391,0
0,0.00085800886,0
0,0.0051403046,0
0,0.1000886,0
0,0.006031275,0
1,0.9999969,1
0,0.004052043,0
0,0.00020349026,0
0,0.00020891428,0
0,0.0015235543,0
0,0.00071176887,0
0,0.005468905,0
1,0.45173275,0
1,0.99800134,1
1,0.9999827,1
0,0.014656991,0
0,0.0051418543,0
1,0.99998266,1
1,0.99997807,1
1,0.99760884,1
0,0.009794265,0
0,0.00594154,0
0,0.0049107075,0
0,0.013698339,0
1,0.947188,1
0,0.013707668,0
1,0.99670804,1
0,0.008803785,0
1,0.9988513,1
1,0.9996612,1
1,0.9999881,1
0,0.008803904,0
1,0.9999538,1
1,0.96979237,1
1,0.9999342,1
0,0.011047453,0
1,0.9999982,1
0,0.014597923,0
0,0.008804351,0
0,0.009145409,0
1,0.9999861,1
0,0.004196763,0
0,0.0010148883,0
0,0.0073913634,0
1,0.9999549,1
0,0.009973377,0
1,0.9789493,1
1,0.999986,1
1,0.9690293,1
1,0.9743271,1
1,0.9764714,1
0,0.01062116,0
0,0.013364375,0
1,0.99903953,1
0,0.006031543,0
0,0.0040373504,0
1,0.99998266,1
0,0.0041103363,0
1,0.99997807,1
1,0.8091072,1
0,0.005139649,0
1,0.99990284,1
0,0.0027370453,0
1,0.999697,1
0,0.005800754,0
1,0.99587584,1
1,0.9999768,1
1,0.99989885,1
0,0.0069533885,0
1,0.99997294,1
1,0.9882572,1
0,0.009121716,0
0,0.00088074803,0
1,0.99997383,1
0,0.0060287416,0
0,0.006032884,0
0,0.005946815,0
1,0.97482276,1
1,0.9998297,1
0,0.0021157563,0
1,0.9993175,1
1,0.9878615,1
1,0.96316636,1
1,0.9998139,1
1,0.99871933,1
0,0.00014150143,0
1,0.9995939,1
0,0.023988783,0
0,1.6480684e-05,0
1,0.9988661,1
0,0.0041956007,0
0,0.0006920099,0
1,0.99866784,1
0,0.17382953,0
1,0.81140286,1
1,0.9995365,1
1,0.99959195,1
1,0.9987818,1
0,0.013711929,0
1,0.99998504,1
0,0.16673869,0
0,0.00657326,0
1,0.997705,1
1,0.9874181,1
1,0.99973714,1
1,0.99821824,1
0,0.0010120571,0
0,0.007613063,0
0,0.0071743727,0
0,0.00515306,0
0,0.006033838,0
0,0.0007939935,0
0,0.014360964,0
0,0.004194945,0
1,0.9908662,1
0,0.005805224,0
0,0.012970507,0
1,0.9748411,1
1,0.9996542,1
1,0.99923885,1
0,0.00020119548,0
0,0.009080499,0
1,0.9999839,1
0,0.0017451942,0
0,0.013032824,0
1,0.9999849,1
0,0.022153735,0
0,0.014601827,0
0,0.007900745,0
0,0.008541793,0
1,0.9934701,1
1,0.99989855,1
0,0.0041986704,0
1,0.99997765,1
1,0.9979211,1
0,0.0043442845,0
0,0.0030960143,0
0,0.018981189,0
0,0.008331448,0
0,0.0018060207,0
1,0.99999636,1
1,0.9649677,1
1,0.9999825,1
0,0.014650017,0
1,0.9928583,1
1,0.9999378,1
1,0.9993204,1
1,0.998507,1
1,0.99190617,1
1,0.9999655,1
0,0.01741454,0
1,0.99999744,1
0,0.002741456,0
0,0.00089123845,0
1,0.9939001,1
0,0.005142063,0
0,0.011362314,0
1,0.9996542,1
0,0.003296554,0
1,0.9999478,1
1,0.9999781,1
1,0.9839995,1
0,0.007881016,0
1,0.9762944,1
0,0.013136178,0
1,0.99528325,1
1,0.9991977,1
0,0.006546676,0
1,0.99998784,1
0,0.00019797683,0
1,0.99866533,1
0,0.0056321025,0
1,0.9985077,1
1,0.9775443,1
0,0.00424996,0
0,0.0070862174,0
1,0.99998194,1
0,5.555153e-05,0
1,0.9997034,1
0,0.00998196,0
0,0.0052508414,0
1,0.999978,1
1,0.98564637,1
1,0.99839723,1
1,0.99998814,1
0,0.014084309,0
0,0.0097965,0
1,0.999985,1
0,7.870793e-05,0
0,0.0051535666,0
0,0.0069464445,0
1,0.9976089,1
0,0.001704365,0
1,0.986601,1
1,0.9999861,1
0,0.0039955974,0
0,0.0041947365,0
1,0.9923425,1
0,1.630187e-05,0
0,2.0384789e-05,0
0,0.009144694,0
1,0.99998057,1
0,0.0060323775,0
0,0.0038758814,0
1,0.9992236,1
0,0.00018051267,0
1,0.99999607,1
1,0.99346244,1
1,0.98729646,1
0,0.011035949,0
0,0.0018717647,0
0,0.014710993,0
1,0.9998163,1
0,0.00017514825,0
0,0.0033396482,0
1,0.99996924,1
0,0.003908783,0
0,0.0003631413,0
1,0.9999509,1
1,0.9999666,1
1,0.9999728,1
1,0.99385476,1
0,0.011902779,0
1,0.9999969,1
0,0.015061438,0
0,0.0042491257,0
0,0.010525912,0
0,0.0032831132,0
1,0.98785675,1
1,0.9984621,1
1,0.99998784,1
0,0.02410084,0
0,0.020354152,0
1,0.9999235,1
1,0.998883,1
1,0.99998987,1
1,0.9999739,1
1,0.99958974,1
0,0.005153537,0
0,0.0043438673,0
1,0.99971056,1
1,0.9971981,1
1,0.9531955,1
1,0.9999999,1
0,0.016510934,0
1,0.99876004,1
0,0.005805135,0
0,0.01651743,0
1,0.96900046,1
1,0.9999901,1
0,0.0010122955,0
1,0.99999976,1
0,0.0018306673,0
0,0.0006570816,0
1,0.9640865,1
1,0.9999876,1
1,0.99995625,1
1,0.99436206,1
0,0.000106304884,0
0,0.0027386248,0
1,0.99985445,1
1,0.99957,1
0,0.0051392615,0
1,0.9979757,1
0,0.0016832948,0
1,0.9923924,1
0,0.009146839,0
1,0.99427664,1
1,0.99999666,1
1,0.97013736,1
1,0.9989561,1
1,0.924656,1
1,0.99995637,1
1,0.958956,1
1,0.98927563,1
0,1.6450882e-05,0
1,0.9999794,1
0,0.0076566935,0
1,0.9999356,1
1,0.62023807,1
1,0.99944013,1
1,0.99989915,1
1,0.99195904,1
1,0.99968123,1
0,0.0018439293,0
0,0.0051380396,0
0,0.004111141,0
1,0.9795418,1
0,5.5402517e-05,0
0,0.0003734529,0
0,0.0032849312,0
1,0.99999774,1
1,0.9999083,1
0,0.00015178323,0
1,0.99988216,1
1,0.981419,1
1,0.9989524,1
0,0.00979206,0
0,0.0004337728,0
1,0.9999818,1
1,0.994521,1
1,0.99932563,1
0,0.011033207,0
0,0.044903636,0
0,0.0017768741,0
1,0.9999826,1
1,0.9999534,1
0,0.0030847788,0
0,0.01211974,0
0,0.0050671697,0
1,0.99682635,1
0,0.007754922,0
0,0.0059418976,0
1,0.99768806,1
0,0.0069506764,0
0,0.007971466,0
0,0.00582847,0
0,0.016736269,0
1,0.99997383,1
0,0.0017775595,0
0,3.0726194e-05,0
1,0.9999723,1
1,0.45166934,0
1,0.99998945,1
0,0.0051389337,0
1,0.974814,1
1,0.020261616,0
1,0.99984837,1
1,0.9949502,1
0,0.00022631884,0
0,0.011515826,0
0,0.00014770031,0
1,0.99942183,1
0,0.029937387,0
0,0.009143233,0
0,0.008760065,0
0,0.0028706193,0
1,0.94722444,1
0,4.938245e-05,0
1,0.99956924,1
1,0.99633986,1
1,0.99968135,1
0,0.005142808,0
0,9.2983246e-05,0
0,0.0030791461,0
1,0.99998814,1
1,0.9734869,1
1,0.999985,1
0,0.00013571978,0
0,0.0056342185,0
0,0.046467602,0
0,0.0088020265,0
1,0.92465353,1
0,0.007084638,0
1,0.9999265,1
0,0.015494227,0
0,0.0051558316,0
1,0.99999225,1
1,0.99804103,1
0,0.007755697,0
0,0.0069526434,0
0,0.0035847723,0
1,0.9999052,1
1,0.9997437,1
1,0.9999827,1
0,0.0022304356,0
0,0.0059411526,0
1,0.99953467,1
0,0.08469844,0
0,0.0020148158,0
1,0.9949504,1
1,0.9966717,1
0,0.0008494258,0
0,0.0049072206,0
0,0.0077536404,0
1,0.99995667,1
1,0.99385524,1
0,0.018979937,0
1,0.9999827,1
1,0.99993086,1
0,0.023650646,0
1,0.9979751,1
1,0.9999236,1
1,0.9999496,1
1,0.95637715,1
0,0.01360184,0
1,0.9998931,1
1,0.99722487,1
0,0.0069526434,0
1,0.99875736,1
0,0.002239585,0
0,0.0063593388,0
1,0.9998979,1
0,0.028497577,0
0,0.0049092174,0
0,0.006032735,0
1,0.9996244,1
1,0.9973242,1
1,0.54060805,1
1,0.9983393,1
0,0.09323585,0
0,0.021869957,0
0,0.00037491322,0
1,0.99991167,1
1,0.9996148,1
1,0.96162915,1
0,0.00051772594,0
1,0.9999653,1
0,0.0016400218,0
0,0.001837492,0
0,0.00018161535,0
0,0.0064238906,0
1,0.96407866,1
1,0.99995154,1
0,0.0050754547,0
0,0.014077365,0
1,0.99202347,1
1,0.99090385,1
1,0.979421,1
1,0.99999976,1
0,0.0061067343,0
1,0.99894655,1
0,0.004196495,0
0,0.0069532692,0
0,0.029114008,0
1,0.9999187,1
0,0.000184834,0
0,0.0040498674,0
1,0.9999431,1
1,0.9999768,1
1,0.9853243,1
1,0.9992551,1
1,0.9999876,1
0,0.017762423,0
0,0.005943924,0
0,0.0038112402,0
0,0.03135863,0
0,0.00040969253,0
0,0.0024137795,0
1,0.9994214,1
0,0.013269395,0
0,0.006417066,0
0,0.0110345185,0
0,0.009166211,0
0,2.4080276e-05,0
0,0.00036603212,0
0,0.00014066696,0
0,0.00066915154,0
1,0.99999666,1
0,0.00043570995,0
1,0.9999851,1
1,0.9835025,1
0,0.0059408545,0
0,0.003708452,0
0,0.008584142,0
0,0.0018410683,0
1,0.9999768,1
1,0.99618745,1
1,0.99959135,1
1,0.9999653,1
1,0.9999914,1
1,0.9994818,1
1,0.9996041,1
0,0.0059457123,0
1,0.9996711,1
1,0.99987066,1
1,0.9745166,1
1,0.99931884,1
1,0.9776974,1
1,0.9878589,1
0,2.3812056e-05,0
1,0.9999751,1
0,0.01693353,0
1,0.9999715,1
0,0.00039958954,0
1,0.99902976,1
0,0.009120792,0
0,0.004195243,0
1,0.9982866,1
1,0.9998204,1
0,8.1300735e-05,0
1,0.9640787,1
0,0.007752776,0
1,0.9999603,1
1,0.99692,1
0,0.03191051,0
1,0.9853293,1
1,0.9999999,1
1,0.9998669,1
0,0.0026803017,0
1,0.99999636,1
1,0.9999919,1
0,0.015057892,0
0,0.005130142,0
0,0.005076736,0
0,2.5957823e-05,0
0,0.07729757,0
0,0.0041134655,0
1,0.26087266,0
1,0.99801636,1
0,7.280707e-05,0
0,0.0051406026,0
1,0.9987258,1
1,0.99918664,1
1,0.99822307,1
1,0.9999906,1
1,0.98786104,1
0,0.0004658699,0
1,0.99995387,1
0,0.00078988075,0
1,0.9997219,1
0,0.010526419,0
0,0.015164971,0
1,0.9998904,1
1,0.9975884,1
0,0.0051390827,0
0,0.004629582,0
1,0.9999739,1
1,0.92646205,1
0,0.0069517195,0
0,0.008800566,0
0,0.007615119,0
1,0.99999785,1
0,0.077604264,0
0,0.0030749738,0
0,0.00058051944,0
1,0.9999598,1
0,0.00054877996,0
0,0.0041978955,0
1,0.9999894,1
0,0.0017251968,0
1,0.9790618,1
0,0.00038915873,0
1,0.9991942,1
0,0.00039061904,0
0,0.005632162,0
1,0.9944507,1
1,0.99976087,1
0,0.00085517764,0
0,0.014361829,0
0,0.010300845,0
0,0.0060326755,0
0,1.2874603e-05,0
0,0.0077537894,0
0,0.0039583445,0
0,0.031085074,0
0,0.0045063496,0
1,0.98161393,1
1,0.9998288,1
1,0.9796022,1
1,0.98785865,1
0,0.0031443834,0
0,0.018589973,0
1,0.9999713,1
1,0.9999888,1
1,0.99983895,1
1,0.9995726,1
0,0.015504301,0
0,0.011520565,0
0,0.0054293275,0
1,0.9998103,1
1,0.99776334,1
0,0.011034906,0
1,0.99505603,1
0,0.00529477,0
1,0.9934627,1
0,0.0024909377,0
1,0.9998932,1
0,0.0014560223,0
1,0.999986,1
0,0.002721846,0
1,0.99844694,1
1,0.998893,1
0,0.04629746,0
0,0.009971559,0
0,0.012530267,0
0,0.020268679,0
1,0.9988561,1
1,0.9646038,1
0,0.005153835,0
1,0.99941385,1
0,0.021011978,0
1,0.9999227,1
0,0.030565381,0
1,0.9999347,1
1,0.9986323,1
1,0.9981775,1
0,0.0090792775,0
1,0.9999919,1
0,0.0076616704,0
1,0.9999827,1
0,0.0027711987,0
1,0.97197896,1
0,0.0025776029,0
0,0.010525197,0
1,0.98657537,1
1,0.99865234,1
0,0.006939292,0
1,0.99950033,1
1,0.9998833,1
1,0.007615149,0
1,0.9999027,1
0,0.0021494925,0
0,0.011035621,0
0,0.00043275952,0
0,0.007971525,0
0,0.0035872757,0
0,0.0015009046,0
1,0.9996755,1
0,0.0012003779,0
1,0.9952602,1
0,0.009066939,0
0,0.012231261,0
0,0.0013220608,0
1,0.9999814,1
0,0.004248202,0
0,0.0011701584,0
0,0.00025603175,0
0,0.0038093626,0
1,0.99849856,1
1,0.9878622,1
0,0.012745351,0
1,0.9965091,1
0,0.03451565,0
0,0.01275152,0
1,0.99688923,1
0,0.020265877,0
1,0.99706554,1
0,0.003430754,0
1,0.99993974,1
1,0.9999958,1
0,0.014646441,0
0,0.00013566017,0
0,0.0002540648,0
0,0.003150165,0
0,0.0003735125,0
1,0.9990057,1
0,0.00563246,0
0,0.008722663,0
1,0.9986282,1
0,0.00513348,0
1,0.99970746,1
1,0.99755824,1
1,0.99985486,1
0,3.3676624e-05,0
1,0.999999,1
1,0.9997634,1
0,0.010524988,0
1,0.06549823,0
0,0.022342712,0
0,0.102798104,0
0,0.007418126,0
0,0.010526001,0
0,0.006951511,0
0,0.0034321845,0
0,0.010617852,0
1,0.9999729,1
1,0.9690449,1
1,0.9999739,1
1,0.9970414,1
0,0.003797561,0
0,0.01726371,0
1,0.99999297,1
0,0.0056316257,0
0,0.002901107,0
0,0.0115174055,0
0,0.011038274,0
1,0.9986217,1
0,0.00021633506,0
1,0.9999861,1
0,0.004251927,0
1,0.99986565,1
1,0.9857869,1
1,0.99943995,1
1,0.99999446,1
0,0.007396251,0
1,0.99895036,1
0,2.1070242e-05,0
1,0.9689777,1
1,0.999867,1
0,0.00797236,0
1,0.99965405,1
1,0.9999834,1
1,0.9999979,1
1,0.97850525,1
1,0.9866022,1
0,0.05285111,0
1,0.9796663,1
0,6.815791e-05,0
0,0.00012484193,0
0,0.00016242266,0
1,0.99985945,1
0,0.0077563226,0
0,0.009977967,0
1,0.9999888,1
1,0.97522616,1
0,0.007124841,0
1,0.997065,1
1,0.45144933,0
1,0.99816036,1
1,0.99998343,1
1,0.999315,1
0,0.00388664,0
1,0.9996066,1
0,0.0077551007,0
0,0.0073941946,0
1,0.99802494,1
0,0.0042504966,0
1,0.98110497,1
1,0.9999991,1
1,0.9978113,1
1,0.99999523,1
1,0.98128027,1
0,0.0043798685,0
0,0.007971376,0
1,0.9899206,1
1,0.9995178,1
1,0.9911748,1
1,0.9998884,1
1,0.8514527,1
0,0.2386435,0
1,0.9878034,1
0,0.0059455335,0
0,0.0077564716,0
0,0.012970358,0
1,0.99995625,1
0,0.042838275,0
0,0.0001270175,0
1,0.9993088,1
0,0.008727491,0
1,0.99999005,1
0,0.010959119,0
1,0.9999993,1
1,0.9981601,1
0,0.0034306943,0
1,0.9999201,1
1,0.998194,1
1,0.9954444,1
0,0.0059408247,0
1,0.9998671,1
1,0.98840046,1
0,0.04145965,0
1,0.97107583,1
1,0.99964803,1
1,0.9999715,1
0,0.004194677,0
1,0.8870321,1
0,0.0010140836,0
0,0.00014442205,0
1,0.9983595,1
0,0.007971466,0
1,0.99910986,1
0,0.00014868379,0
0,0.0077537,0
1,0.9994154,1
1,0.999997,1
1,0.9999566,1
1,0.99863005,1
1,0.9956906,1
0,0.013707757,0
0,0.0034295917,0
0,7.459521e-05,0
1,0.9999895,1
1,0.99986804,1
1,0.99873614,1
0,1.12354755e-05,0
1,0.9719366,1
1,0.99889255,1
0,0.008653164,0
1,0.99997157,1
1,0.9902775,1
0,0.044942558,0
0,0.008761227,0
1,0.9998095,1
0,0.0065436065,0
1,0.9930314,1
0,0.004173368,0
1,0.99907756,1
0,0.0051385164,0
0,2.104044e-05,0
0,0.0001245439,0
1,0.999985,1
0,0.0042504966,0
1,0.96409273,1
0,0.00033259392,0
0,0.01369828,0
1,0.9999851,1
0,0.018359542,0
1,0.9992739,1
1,0.9999656,1
1,0.9980256,1
1,0.99994755,1
1,0.99976313,1
1,0.99887323,1
0,0.003409773,0
1,0.99986243,1
0,0.0022947788,0
0,0.00022533536,0
0,3.516674e-05,0
1,0.9996297,1
1,0.99658537,1
1,0.9999653,1
1,0.99994785,1
1,0.98773193,1
0,0.00012373924,0
1,0.9988831,1
0,0.007971436,0
1,0.99998504,1
0,0.0035857856,0
0,0.10040742,0
1,0.98785853,1
1,0.9902798,1
0,0.018767655,0
1,0.99998266,1
0,4.0382147e-05,0
0,0.0051415563,0
1,0.997994,1
1,0.9944526,1
1,0.99878776,1
1,0.9984943,1
0,0.0015014708,0
1,0.97955334,1
0,0.0087578,0
1,0.9956904,1
1,0.99868464,1
0,0.017814368,0
1,0.99039567,1
0,0.012749761,0
0,0.0028155446,0
0,0.043820202,0
1,0.9999976,1
0,0.0054700077,0
0,0.0069535673,0
1,0.9319831,1
0,0.0040198267,0
1,0.99445295,1
1,0.99998504,1
0,0.0137014985,0
0,1.642108e-05,0
1,0.96408844,1
0,0.010526806,0
1,0.9936371,1
1,0.99959016,1
0,2.2739172e-05,0
1,0.99999964,1
0,0.008230358,0
0,0.00019326806,0
0,0.006033778,0
0,0.0006683469,0
0,0.0030080378,0
0,0.008802563,0
0,0.0077544153,0
0,0.02199468,0
1,0.99998605,1
1,0.99999774,1
0,0.0069175363,0
0,0.009414077,0
0,0.0005160868,0
1,0.99996305,1
0,0.00081315637,0
0,0.009288967,0
0,0.0040484667,0
1,0.99782884,1
0,0.018103838,0
0,5.248189e-05,0
1,0.983508,1
1,0.9963844,1
0,0.008751094,0
0,7.57277e-05,0
0,0.0035854578,0
0,0.00014430285,0
1,0.9999994,1
1,0.99981976,1
0,0.009069771,0
0,0.005138159,0
1,0.99817616,1
1,0.9999211,1
0,0.01151672,0
1,0.99725884,1
0,0.011505544,0
0,0.0077676475,0
1,0.9748174,1
0,0.016738087,0
0,0.0043442845,0
0,0.00049072504,0
1,0.99998736,1
0,0.009144276,0
1,0.9997035,1
1,0.9840181,1
0,0.050226897,0
0,0.0006300211,0
1,0.9633265,1
0,0.005633265,0
1,0.99994755,1
0,0.058161914,0
1,0.99987453,1
0,0.00036865473,0
1,0.99850774,1
1,0.9996373,1
1,0.9994005,1
1,0.9999994,1
0,0.0010653734,0
1,0.0006580949,0
0,0.009968549,0
0,0.022497326,0
0,0.00515458,0
0,3.0457973e-05,0
0,0.0035863519,0
0,0.00018006563,0
0,0.023416042,0
0,0.002149403,0
1,0.9999316,1
0,0.007367462,0
0,0.0007260144,0
1,0.9896519,1
1,0.9999825,1
0,0.0025697052,0
0,0.0002478361,0
0,0.0076174736,0
0,3.3646822e-05,0
1,0.9999653,1
0,0.0003784299,0
0,0.0051641464,0
0,7.2568655e-05,0
0,0.0076556206,0
0,0.005946785,0
0,0.0043447316,0
0,0.0022874773,0
1,0.99878776,1
1,0.9999999,1
0,0.0026375353,0
0,0.039049417,0
1,0.99644905,1
1,0.9999777,1
1,0.99964094,1
1,0.99976516,1
1,0.99145615,1
0,0.004254043,0
0,0.008799851,0
1,0.9998802,1
1,0.9999287,1
0,0.010526806,0
0,0.057275325,0
1,0.98787916,1
1,0.9999894,1
1,0.99998796,1
1,0.9999801,1
1,0.97403526,1
0,0.006917864,0
0,0.007089883,0
0,8.395314e-05,0
0,0.0042482316,0
0,0.001213342,0
0,0.01666081,0
0,0.004344195,0
1,0.99992734,1
0,0.00015667081,0
0,0.00046259165,0
0,0.004258007,0
1,0.9999879,1
1,0.9913235,1
1,0.99999744,1
0,7.9244375e-05,0
1,0.5406452,1
1,0.9988941,1
1,0.9991379,1
0,0.008801967,0
0,0.0047967136,0
0,0.00014427304,0
0,0.0031380355,0
1,0.9987869,1
0,0.00892821,0
1,0.9999981,1
1,0.9999833,1
1,0.9988924,1
0,0.001034677,0
1,0.99986696,1
1,0.99996316,1
0,0.00011923909,0
1,0.9999713,1
0,0.01011005,0
1,0.99989307,1
1,0.9999715,1
0,0.0073542893,0
1,0.99997675,1
1,0.9994583,1
0,0.009141833,0
0,0.0003194511,0
1,0.9978126,1
0,4.222989e-05,0
1,0.9999715,1
1,0.9764783,1
1,0.99993163,1
1,0.9999802,1
1,0.9997494,1
0,0.004344344,0
1,0.9999861,1
0,0.0014828146,0
0,0.0043468177,0
0,0.01809308,0
1,0.9999982,1
0,0.030559123,0
1,0.99549043,1
1,0.9999956,1
0,0.0020120144,0
1,0.9998672,1
1,0.99998164,1
0,3.1352043e-05,0
0,0.0017170906,0
1,0.9985962,1
1,0.9999965,1
0,0.0042485297,0
0,0.0002439022,0
1,0.99773943,1
0,0.005805671,0
1,0.5071721,1
1,0.9999801,1
0,0.0046034157,0
0,0.0002991259,0
1,0.9855001,1
0,0.004344672,0
1,0.9971497,1
0,0.02045545,0
0,0.009968728,0
1,0.9834919,1
0,0.09181389,0
1,0.9999972,1
0,0.004864365,0
1,0.99445224,1
0,0.0034318566,0
0,0.0056777596,0
1,0.9999964,1
1,0.9999757,1
1,0.99997765,1
1,0.98616207,1
0,0.0001808703,0
1,0.9942769,1
0,0.00013273954,0
0,0.005140871,0
0,0.0076144636,0
0,0.0037102103,0
0,0.001711458,0
1,0.94718933,1
1,0.9945446,1
1,0.9895861,1
1,0.994571,1
0,0.0015325248,0
1,0.9775542,1
0,0.0087580085,0
1,0.9999977,1
1,0.9976519,1
0,0.010302842,0
1,0.99997807,1
0,0.012533069,0
0,0.00012928247,0
1,0.99706435,1
0,0.0011796057,0
1,0.99241465,1
1,0.9587811,1
0,0.011313856,0
0,0.0047358572,0
1,0.9998379,1
0,0.0051415265,0
1,0.99868935,1
1,0.9999973,1
0,0.0086556375,0
0,0.004898548,0
1,0.99994916,1
0,0.0012734234,0
1,0.96407676,1
1,0.9944508,1
1,0.9999977,1
1,0.9999982,1
0,0.005940318,0
0,0.01103583,0
0,0.0071204305,0
1,0.99954903,1
1,0.99999136,1
0,0.006033957,0
0,0.0077596307,0
1,0.9908886,1
1,0.99997294,1
1,0.9970552,1
1,0.9999895,1
1,0.99998367,1
0,0.00086930394,0
0,0.13020262,0
1,0.98696375,1
0,0.013704479,0
1,0.9942498,1
1,0.9988488,1
1,0.99998784,1
1,0.9999454,1
1,0.9999998,1
1,0.9999956,1
1,0.9899266,1
1,0.99995375,1
1,0.8793155,1
1,0.99829364,1
1,0.99939924,1
0,0.006758809,0
1,0.979612,1
1,0.99997807,1
1,0.9998548,1
0,0.0006007254,0
1,0.9957316,1
1,0.9994223,1
0,7.95424e-05,0
0,0.009144366,0
1,0.99998164,1
1,0.9972079,1
1,0.9999807,1
1,0.99981296,1
1,0.9998542,1
0,0.006085098,0
0,0.0034877956,0
0,0.0062559247,0
1,0.99996924,1
0,0.00010254979,0
1,0.9997405,1
1,0.9914082,1
1,0.99855244,1
1,0.99963844,1
1,0.9999839,1
1,0.999973,1
1,0.99684775,1
1,0.9867306,1
0,0.0049106777,0
1,0.64612895,1
0,0.00043267012,0
1,0.9999804,1
0,0.0037776828,0
1,0.9959693,1
0,0.007730216,0
1,0.9990738,1
0,0.00434646,0
1,0.98543894,1
0,0.0001296401,0
1,0.9997002,1
0,0.004249096,0
1,0.999386,1
1,0.98857737,1
0,2.9176474e-05,0
1,0.98149395,1
1,0.9999999,1
0,2.9087067e-05,0
0,0.0110102,0
0,0.011043549,0
0,0.006031126,0
0,0.00031787157,0
0,0.00081953406,0
1,0.99719137,1
0,0.007970512,0
1,0.9999815,1
1,0.9980259,1
1,0.9972148,1
1,0.99994373,1
1,0.99791443,1
1,0.9990388,1
0,0.0062559545,0
1,0.9992839,1
1,0.99999905,1
1,0.9990394,1
0,0.019544661,0
0,0.008756995,0
0,0.007172644,0
0,0.007118553,0
0,0.006952584,0
1,0.9942521,1
0,0.0035870075,0
0,0.0060330927,0
0,0.00425151,0
1,0.99845743,1
1,0.99855435,1
1,0.9989767,1
0,0.021535754,0
0,0.003709793,0
1,0.9919591,1
1,0.9999983,1
0,0.00079098344,0
0,0.0039082468,0
0,0.004911095,0
0,0.012234181,0
0,0.011044502,0
1,0.9934617,1
1,0.9903932,1
1,0.99424887,1
1,0.9998648,1
1,0.9877404,1
0,0.008752584,0
0,8.350611e-05,0
0,0.010299593,0
0,0.0008491874,0
1,0.9999411,1
0,0.00017955899,0
0,0.0018984675,0
1,0.99998397,1
0,0.0053006113,0
1,0.9985601,1
1,0.9947282,1
0,0.0030691326,0
0,0.010054916,0
1,0.9956906,1
1,0.45164233,0
1,0.99996924,1
1,0.96705955,1
1,0.99545896,1
0,0.034260303,0
1,0.9969786,1
0,0.004787892,0
0,0.004903108,0
1,0.98268986,1
0,0.0003235638,0
1,0.9999685,1
1,0.9999006,1
0,0.006031871,0
0,0.13221094,0
1,0.9999827,1
0,0.0051643252,0
0,0.0027805567,0
1,0.9999653,1
0,0.0059455335,0
1,0.9999653,1
0,0.0042487383,0
0,0.004747182,0
1,0.9978447,1
1,0.999566,1
1,0.9999914,1
1,0.9640787,1
0,0.007969707,0
1,0.9999945,1
1,0.9999715,1
1,0.9999908,1
0,0.007972777,0
1,0.9995376,1
1,0.99998605,1
1,0.9999974,1
1,0.9999027,1
0,0.06515989,0
0,0.004254639,0
1,0.9978118,1
1,0.99869937,1
1,0.9999994,1
0,0.021139622,0
0,0.0027374923,0
1,0.9954561,1
0,0.011063546,0
1,0.998579,1
0,0.0002655089,0
0,9.813905e-05,0
1,0.9471648,1
1,0.99974906,1
0,8.112192e-05,0
1,0.9989089,1
1,0.98501194,1
0,0.0043445826,0
0,0.00023019314,0
0,0.011033565,0
0,0.0035877228,0
0,0.0019437671,0
1,0.99852645,1
1,0.9993058,1
0,0.005153984,0
0,0.01524657,0
1,0.9995361,1
1,0.999978,1
1,0.9990301,1
0,0.0050670803,0
1,0.9753033,1
0,0.038698256,0
0,0.00028070807,0
1,0.9996697,1
0,0.0047369897,0
0,0.01296857,0
1,0.98897505,1
0,0.007902652,0
0,0.005300373,0
0,0.003286153,0
0,0.004249811,0
0,0.00014576316,0
1,0.99999964,1
0,0.07412815,0
0,0.0016027689,0
0,0.010526001,0
0,0.0008020997,0
0,0.0041003823,0
0,0.00823155,0
1,0.9999714,1
0,9.185076e-05,0
1,0.99878955,1
1,0.9996704,1
1,0.9988382,1
0,0.0002786517,0
0,0.0069523454,0
1,0.99582976,1
1,0.9995197,1
1,0.998641,1
1,0.9764636,1
0,0.0012219846,0
1,0.9999841,1
1,0.99999887,1
0,0.003988713,0
0,0.006361395,0
1,0.9999144,1
1,0.99996567,1
1,0.9999839,1
0,0.03770101,0
0,0.00041729212,0
0,0.010528088,0
0,0.19079527,0
1,0.9995889,1
0,0.013031065,0
0,0.062231064,0
1,0.98778236,1
1,0.9990301,1
0,0.0034306645,0
